SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,EAST LONGITUDE,WEST LONGITUDE
1996-12-19T06:59:24.614,197.10,399.09,55.98,448.61,9.45,-0.21,199.88,160.12
1996-12-19T06:59:24.947,198.62,394.53,58.77,445.59,9.45,-0.21,199.88,160.12
1996-12-19T06:59:25.281,200.07,394.63,61.43,446.70,9.45,-0.21,199.88,160.12
1996-12-19T06:59:25.614,197.13,392.87,62.86,444.03,9.45,-0.21,199.87,160.13
1996-12-19T06:59:25.947,190.87,395.89,68.62,444.82,9.45,-0.21,199.87,160.13
1996-12-19T06:59:26.281,192.92,394.75,68.22,444.63,9.45,-0.21,199.87,160.13
1996-12-19T06:59:26.614,188.23,398.23,66.21,445.42,9.45,-0.21,199.86,160.14
1996-12-19T06:59:26.947,186.40,397.39,69.10,444.34,9.45,-0.21,199.86,160.14
1996-12-19T06:59:27.281,186.10,400.43,69.15,446.95,9.45,-0.21,199.86,160.14
1996-12-19T06:59:27.614,185.39,398.85,68.59,445.15,9.45,-0.21,199.86,160.14
1996-12-19T06:59:27.947,191.69,396.25,62.42,444.58,9.45,-0.21,199.85,160.15
1996-12-19T06:59:28.281,192.83,396.07,66.84,445.55,9.45,-0.21,199.85,160.15
1996-12-19T06:59:28.614,194.86,393.38,68.90,444.37,9.45,-0.21,199.85,160.15
1996-12-19T06:59:28.947,198.14,391.56,68.87,444.21,9.45,-0.21,199.84,160.16
1996-12-19T06:59:29.281,197.58,392.97,70.06,445.38,9.45,-0.21,199.84,160.16
1996-12-19T06:59:29.614,194.60,391.93,72.96,443.63,9.45,-0.21,199.84,160.16
1996-12-19T06:59:29.947,194.54,394.81,69.20,445.55,9.45,-0.21,199.84,160.16
1996-12-19T06:59:30.281,190.80,395.47,71.10,444.81,9.45,-0.21,199.83,160.17
1996-12-19T06:59:30.614,192.40,394.00,73.01,444.51,9.45,-0.21,199.83,160.17
1996-12-19T06:59:30.947,191.90,393.14,74.93,443.85,9.45,-0.21,199.83,160.17
1996-12-19T06:59:31.281,192.10,395.77,73.40,446.01,9.45,-0.21,199.82,160.18
1996-12-19T06:59:31.614,195.46,394.94,71.46,446.42,9.45,-0.21,199.82,160.18
1996-12-19T06:59:31.947,193.81,395.77,68.76,446.01,9.45,-0.21,199.82,160.18
1996-12-19T06:59:32.281,193.32,397.82,70.76,447.93,9.45,-0.21,199.82,160.18
1996-12-19T06:59:32.614,188.84,395.34,74.01,444.33,9.45,-0.21,199.81,160.19
1996-12-19T06:59:32.947,183.88,394.31,75.75,441.62,9.45,-0.21,199.81,160.19
1996-12-19T06:59:33.281,188.52,391.32,73.06,440.46,9.45,-0.21,199.81,160.19
1996-12-19T06:59:33.614,187.88,393.95,73.47,442.60,9.45,-0.21,199.80,160.20
1996-12-19T06:59:33.947,185.52,394.26,77.71,442.60,9.45,-0.21,199.80,160.20
1996-12-19T06:59:34.281,186.57,394.38,75.86,442.83,9.45,-0.21,199.80,160.20
1996-12-19T06:59:34.614,183.26,393.58,76.15,440.78,9.45,-0.21,199.80,160.20
1996-12-19T06:59:34.947,182.09,395.08,74.31,441.32,9.45,-0.21,199.79,160.21
1996-12-19T06:59:35.281,182.65,395.21,72.33,441.34,9.45,-0.21,199.79,160.21
1996-12-19T06:59:35.614,184.03,398.42,72.65,444.84,9.45,-0.21,199.79,160.21
1996-12-19T06:59:35.947,183.05,397.96,70.90,443.74,9.45,-0.21,199.78,160.22
1996-12-19T06:59:36.281,183.35,398.82,69.53,444.42,9.45,-0.21,199.78,160.22
1996-12-19T06:59:36.614,179.76,398.07,67.93,442.03,9.45,-0.21,199.78,160.22
1996-12-19T06:59:36.947,184.80,399.73,68.22,445.63,9.45,-0.21,199.78,160.22
1996-12-19T06:59:37.281,182.84,397.82,67.44,442.99,9.45,-0.21,199.77,160.23
1996-12-19T06:59:37.614,180.00,397.63,66.21,441.47,9.45,-0.21,199.77,160.23
1996-12-19T06:59:37.947,184.07,398.71,65.24,443.97,9.45,-0.21,199.77,160.23
1996-12-19T06:59:38.281,181.88,401.49,66.10,445.69,9.45,-0.21,199.76,160.24
1996-12-19T06:59:38.614,179.84,399.17,64.92,442.60,9.45,-0.21,199.76,160.24
1996-12-19T06:59:38.947,186.33,400.47,59.69,445.71,9.45,-0.21,199.76,160.24
1996-12-19T06:59:39.281,186.79,398.75,60.00,444.40,9.45,-0.21,199.76,160.24
1996-12-19T06:59:39.614,183.88,400.40,62.37,445.00,9.45,-0.21,199.75,160.25
1996-12-19T06:59:39.947,180.89,401.36,63.95,444.86,9.45,-0.21,199.75,160.25
1996-12-19T06:59:40.281,182.85,400.39,65.24,444.97,9.45,-0.21,199.75,160.25
1996-12-19T06:59:40.614,182.02,399.87,62.56,443.78,9.45,-0.21,199.74,160.26
1996-12-19T06:59:40.947,181.92,398.58,64.35,442.83,9.45,-0.21,199.74,160.26
1996-12-19T06:59:41.281,184.20,397.39,59.58,442.04,9.45,-0.21,199.74,160.26
1996-12-19T06:59:41.614,185.97,397.03,60.46,442.57,9.45,-0.21,199.74,160.26
1996-12-19T06:59:41.947,186.38,397.12,61.14,442.92,9.45,-0.21,199.73,160.27
1996-12-19T06:59:42.281,190.55,394.71,60.19,442.41,9.45,-0.21,199.73,160.27
1996-12-19T06:59:42.614,186.34,395.69,60.38,441.52,9.45,-0.21,199.73,160.27
1996-12-19T06:59:42.947,185.07,394.11,62.30,439.84,9.45,-0.21,199.72,160.28
1996-12-19T06:59:43.281,188.52,397.56,62.16,444.36,9.45,-0.21,199.72,160.28
1996-12-19T06:59:43.614,188.63,396.63,62.19,443.58,9.45,-0.21,199.72,160.28
1996-12-19T06:59:43.947,192.93,396.46,60.50,445.05,9.45,-0.21,199.72,160.28
1996-12-19T06:59:44.281,189.68,397.40,59.00,444.28,9.45,-0.21,199.71,160.29
1996-12-19T06:59:44.614,191.22,397.59,53.26,444.39,9.45,-0.21,199.71,160.29
1996-12-19T06:59:44.947,195.24,397.96,48.44,445.92,9.45,-0.21,199.71,160.29
1996-12-19T06:59:45.281,190.88,398.45,51.31,444.78,9.45,-0.21,199.70,160.30
1996-12-19T06:59:45.614,189.57,395.06,49.30,440.95,9.45,-0.21,199.70,160.30
1996-12-19T06:59:45.947,185.12,397.40,50.19,441.26,9.45,-0.21,199.70,160.30
1996-12-19T06:59:46.281,183.78,396.73,53.47,440.49,9.45,-0.21,199.70,160.30
1996-12-19T06:59:46.614,182.65,394.46,54.88,438.14,9.45,-0.21,199.69,160.31
1996-12-19T06:59:46.947,181.07,392.37,57.95,436.00,9.45,-0.21,199.69,160.31
1996-12-19T06:59:47.281,181.20,392.95,54.54,436.13,9.45,-0.21,199.69,160.31
1996-12-19T06:59:47.614,180.54,390.91,57.20,434.37,9.45,-0.21,199.69,160.31
1996-12-19T06:59:47.947,185.04,388.29,52.80,433.36,9.45,-0.21,199.68,160.32
1996-12-19T06:59:48.281,186.74,388.82,55.96,434.96,9.45,-0.21,199.68,160.32
1996-12-19T06:59:48.614,190.16,387.39,54.38,434.96,9.45,-0.21,199.68,160.32
1996-12-19T06:59:48.947,190.03,389.25,55.20,436.66,9.45,-0.21,199.67,160.33
1996-12-19T06:59:49.281,191.98,389.40,58.04,438.02,9.45,-0.21,199.67,160.33
1996-12-19T06:59:49.614,192.19,389.98,52.72,437.95,9.45,-0.21,199.67,160.33
1996-12-19T06:59:49.947,191.07,390.52,50.06,437.64,9.45,-0.21,199.67,160.33
1996-12-19T06:59:50.281,190.66,394.52,47.51,440.75,9.45,-0.21,199.66,160.34
1996-12-19T06:59:50.614,193.99,398.15,46.32,445.31,9.45,-0.21,199.66,160.34
1996-12-19T06:59:50.947,192.17,397.40,49.13,444.15,9.45,-0.21,199.66,160.34
1996-12-19T06:59:51.281,192.65,398.26,54.79,445.78,9.45,-0.21,199.65,160.35
1996-12-19T06:59:51.614,188.30,397.01,54.54,442.77,9.45,-0.21,199.65,160.35
1996-12-19T06:59:51.947,185.72,400.99,56.73,445.54,9.45,-0.21,199.65,160.35
1996-12-19T06:59:52.281,179.74,401.30,56.33,443.30,9.45,-0.21,199.65,160.35
1996-12-19T06:59:52.614,185.78,400.01,53.85,444.32,9.45,-0.21,199.64,160.36
1996-12-19T06:59:52.947,186.24,404.34,56.96,448.80,9.45,-0.21,199.64,160.36
1996-12-19T06:59:53.280,187.35,402.18,54.53,447.02,9.45,-0.21,199.64,160.36
1996-12-19T06:59:53.614,185.36,404.40,54.41,448.17,9.45,-0.21,199.63,160.37
1996-12-19T06:59:53.947,184.63,405.79,62.18,450.13,9.45,-0.21,199.63,160.37
1996-12-19T06:59:54.280,181.96,402.85,64.86,446.77,9.45,-0.21,199.63,160.37
1996-12-19T06:59:54.614,181.34,407.51,63.86,450.58,9.45,-0.21,199.63,160.37
1996-12-19T06:59:54.947,177.21,407.08,69.27,449.34,9.45,-0.21,199.62,160.38
1996-12-19T06:59:55.280,177.95,407.87,68.91,450.30,9.45,-0.21,199.62,160.38
1996-12-19T06:59:55.614,176.46,406.93,67.55,448.65,9.45,-0.21,199.62,160.38
1996-12-19T06:59:55.947,178.57,402.47,61.98,444.65,9.45,-0.21,199.61,160.39
1996-12-19T06:59:56.280,178.90,405.01,60.31,446.85,9.45,-0.21,199.61,160.39
1996-12-19T06:59:56.614,178.51,407.36,56.27,448.30,9.45,-0.21,199.61,160.39
1996-12-19T06:59:56.947,176.53,408.04,50.81,447.49,9.45,-0.21,199.61,160.39
1996-12-19T06:59:57.280,174.41,408.44,47.13,446.61,9.45,-0.21,199.60,160.40
1996-12-19T06:59:57.614,178.97,408.59,50.45,448.91,9.45,-0.21,199.60,160.40
1996-12-19T06:59:57.947,184.27,403.99,59.07,447.94,9.45,-0.21,199.60,160.40
1996-12-19T06:59:58.280,182.78,401.71,63.17,445.83,9.45,-0.21,199.59,160.41
1996-12-19T06:59:58.614,180.49,403.82,59.49,446.31,9.45,-0.21,199.59,160.41
1996-12-19T06:59:58.947,179.55,407.39,58.25,449.00,9.45,-0.21,199.59,160.41
1996-12-19T06:59:59.280,176.57,410.42,58.92,450.66,9.45,-0.21,199.59,160.41
1996-12-19T06:59:59.614,172.11,410.95,60.63,449.64,9.45,-0.21,199.58,160.42
1996-12-19T06:59:59.947,173.14,415.76,61.93,454.61,9.45,-0.21,199.58,160.42
1996-12-19T07:00:00.280,170.83,413.19,67.06,452.11,9.45,-0.21,199.58,160.42
1996-12-19T07:00:00.614,176.16,411.11,70.32,452.76,9.45,-0.21,199.57,160.43
1996-12-19T07:00:00.947,180.31,409.02,67.28,452.04,9.45,-0.21,199.57,160.43
1996-12-19T07:00:01.280,182.34,407.21,65.89,451.01,9.45,-0.21,199.57,160.43
1996-12-19T07:00:01.614,180.46,406.29,61.53,448.80,9.45,-0.21,199.57,160.43
1996-12-19T07:00:01.947,184.94,405.14,56.52,448.93,9.45,-0.21,199.56,160.44
1996-12-19T07:00:02.280,189.11,402.18,55.03,447.82,9.45,-0.21,199.56,160.44
1996-12-19T07:00:02.614,188.83,403.76,55.02,449.11,9.45,-0.21,199.56,160.44
1996-12-19T07:00:02.947,192.05,403.49,57.25,450.52,9.45,-0.21,199.55,160.45
1996-12-19T07:00:03.280,190.24,402.19,59.18,448.83,9.45,-0.21,199.55,160.45
1996-12-19T07:00:03.614,185.98,403.50,60.43,448.39,9.45,-0.21,199.55,160.45
1996-12-19T07:00:03.947,187.93,404.12,58.76,449.54,9.45,-0.21,199.55,160.45
1996-12-19T07:00:04.280,190.14,403.82,54.85,449.70,9.45,-0.21,199.54,160.46
1996-12-19T07:00:04.614,186.29,401.55,57.51,446.37,9.45,-0.21,199.54,160.46
1996-12-19T07:00:04.947,183.35,405.33,58.31,448.68,9.45,-0.21,199.54,160.46
1996-12-19T07:00:05.280,181.10,405.44,58.87,447.93,9.45,-0.21,199.53,160.47
1996-12-19T07:00:05.614,183.77,405.56,52.47,448.34,9.45,-0.21,199.53,160.47
1996-12-19T07:00:05.947,184.02,405.47,58.63,449.12,9.45,-0.21,199.53,160.47
1996-12-19T07:00:06.280,184.90,404.98,58.38,449.00,9.45,-0.21,199.53,160.47
1996-12-19T07:00:06.614,186.09,405.93,59.01,450.44,9.45,-0.21,199.52,160.48
1996-12-19T07:00:06.947,183.14,406.47,56.47,449.39,9.45,-0.21,199.52,160.48
1996-12-19T07:00:07.280,183.83,403.98,55.69,447.32,9.45,-0.21,199.52,160.48
1996-12-19T07:00:07.614,182.75,406.09,49.46,448.05,9.45,-0.21,199.51,160.49
1996-12-19T07:00:07.947,182.66,407.69,52.84,449.86,9.45,-0.21,199.51,160.49
1996-12-19T07:00:08.280,184.57,405.34,53.49,448.58,9.45,-0.21,199.51,160.49
1996-12-19T07:00:08.614,182.36,405.85,53.42,448.14,9.45,-0.21,199.51,160.49
1996-12-19T07:00:08.947,177.53,406.09,57.34,446.89,9.45,-0.21,199.50,160.50
1996-12-19T07:00:09.280,177.81,407.80,55.31,448.30,9.45,-0.21,199.50,160.50
1996-12-19T07:00:09.614,180.69,407.96,54.88,449.55,9.45,-0.21,199.50,160.50
1996-12-19T07:00:09.947,177.94,408.38,52.03,448.49,9.45,-0.21,199.49,160.51
1996-12-19T07:00:10.280,176.47,408.20,51.28,447.65,9.45,-0.21,199.49,160.51
1996-12-19T07:00:10.614,174.80,407.03,55.48,446.44,9.45,-0.21,199.49,160.51
1996-12-19T07:00:10.947,177.85,407.98,58.80,448.93,9.45,-0.21,199.49,160.51
1996-12-19T07:00:11.280,173.24,411.07,57.13,449.73,9.45,-0.21,199.48,160.52
1996-12-19T07:00:11.614,172.61,406.69,60.34,445.91,9.45,-0.21,199.48,160.52
1996-12-19T07:00:11.947,173.00,408.16,65.90,448.18,9.45,-0.21,199.48,160.52
1996-12-19T07:00:12.280,171.35,408.28,63.67,447.33,9.45,-0.21,199.47,160.53
1996-12-19T07:00:12.614,175.31,410.02,61.21,450.11,9.45,-0.21,199.47,160.53
1996-12-19T07:00:12.947,175.67,407.51,55.40,447.20,9.45,-0.21,199.47,160.53
1996-12-19T07:00:13.280,176.71,407.84,53.90,447.73,9.45,-0.21,199.47,160.53
1996-12-19T07:00:13.614,178.42,407.36,55.77,448.20,9.45,-0.21,199.46,160.54
1996-12-19T07:00:13.947,176.67,406.81,55.92,447.03,9.45,-0.21,199.46,160.54
1996-12-19T07:00:14.280,175.72,407.25,56.37,447.11,9.45,-0.21,199.46,160.54
1996-12-19T07:00:14.614,176.75,405.28,58.92,446.05,9.45,-0.21,199.45,160.55
1996-12-19T07:00:14.947,177.35,405.19,58.61,446.17,9.45,-0.21,199.45,160.55
1996-12-19T07:00:15.280,179.35,403.61,60.87,445.84,9.45,-0.21,199.45,160.55
1996-12-19T07:00:15.614,181.16,405.56,59.23,448.12,9.45,-0.21,199.45,160.55
1996-12-19T07:00:15.947,181.35,405.74,64.85,449.13,9.45,-0.21,199.44,160.56
1996-12-19T07:00:16.280,186.57,401.94,60.53,447.24,9.45,-0.21,199.44,160.56
1996-12-19T07:00:16.614,185.91,399.97,57.04,444.74,9.45,-0.21,199.44,160.56
1996-12-19T07:00:16.947,187.32,400.32,54.60,445.34,9.45,-0.21,199.43,160.57
1996-12-19T07:00:17.280,187.02,401.41,55.68,446.32,9.45,-0.21,199.43,160.57
1996-12-19T07:00:17.614,191.26,398.69,49.33,444.94,9.45,-0.21,199.43,160.57
1996-12-19T07:00:17.947,194.11,396.49,45.01,443.75,9.45,-0.21,199.43,160.57
1996-12-19T07:00:18.280,193.76,395.56,51.03,443.41,9.45,-0.21,199.42,160.58
1996-12-19T07:00:18.614,191.77,396.62,52.72,443.70,9.45,-0.21,199.42,160.58
1996-12-19T07:00:18.947,195.95,397.18,50.74,445.78,9.45,-0.21,199.42,160.58
1996-12-19T07:00:19.280,197.19,397.22,46.79,445.94,9.45,-0.21,199.41,160.59
1996-12-19T07:00:19.614,195.68,393.55,45.55,441.87,9.45,-0.21,199.41,160.59
1996-12-19T07:00:19.947,197.54,397.97,48.51,446.94,9.45,-0.21,199.41,160.59
1996-12-19T07:00:20.280,195.06,395.75,48.66,443.88,9.45,-0.21,199.41,160.59
1996-12-19T07:00:20.614,195.77,396.85,47.41,445.05,9.45,-0.21,199.40,160.60
1996-12-19T07:00:20.947,197.68,397.69,44.36,446.32,9.45,-0.21,199.40,160.60
1996-12-19T07:00:21.280,196.62,396.16,43.19,444.37,9.45,-0.21,199.40,160.60
1996-12-19T07:00:21.614,197.33,398.02,41.82,446.21,9.45,-0.21,199.39,160.61
1996-12-19T07:00:21.947,199.54,398.48,42.75,447.70,9.45,-0.21,199.39,160.61
1996-12-19T07:00:22.280,197.46,395.15,44.02,443.93,9.45,-0.21,199.39,160.61
1996-12-19T07:00:22.614,198.83,398.09,37.77,446.58,9.45,-0.21,199.39,160.61
1996-12-19T07:00:22.947,199.10,397.86,34.62,446.24,9.45,-0.21,199.38,160.62
1996-12-19T07:00:23.280,199.42,396.64,37.93,445.57,9.45,-0.21,199.38,160.62
1996-12-19T07:00:23.614,198.11,398.19,40.73,446.61,9.45,-0.21,199.38,160.62
1996-12-19T07:00:23.947,193.05,397.35,49.58,444.53,9.45,-0.21,199.37,160.63
1996-12-19T07:00:24.280,193.52,397.46,50.67,444.96,9.45,-0.21,199.37,160.63
1996-12-19T07:00:24.614,190.61,398.46,50.81,444.62,9.45,-0.21,199.37,160.63
1996-12-19T07:00:24.947,192.77,399.27,42.93,445.45,9.45,-0.21,199.37,160.63
1996-12-19T07:00:25.280,194.80,396.87,48.42,444.75,9.45,-0.21,199.36,160.64
1996-12-19T07:00:25.614,190.48,394.78,50.82,441.27,9.45,-0.21,199.36,160.64
1996-12-19T07:00:25.947,194.35,397.58,51.21,445.49,9.45,-0.21,199.36,160.64
1996-12-19T07:00:26.280,192.25,396.51,52.50,443.78,9.45,-0.21,199.35,160.65
1996-12-19T07:00:26.614,189.44,397.28,49.94,442.96,9.45,-0.21,199.35,160.65
1996-12-19T07:00:26.947,191.05,398.36,53.04,444.98,9.45,-0.21,199.35,160.65
1996-12-19T07:00:27.280,188.69,397.45,53.56,443.21,9.45,-0.21,199.35,160.65
1996-12-19T07:00:27.614,190.35,397.58,47.41,443.34,9.45,-0.21,199.34,160.66
1996-12-19T07:00:27.947,189.46,397.85,49.87,443.47,9.45,-0.21,199.34,160.66
1996-12-19T07:00:28.280,191.36,396.35,47.35,442.67,9.45,-0.21,199.34,160.66
1996-12-19T07:00:28.614,187.91,399.04,45.15,443.37,9.45,-0.21,199.33,160.67
1996-12-19T07:00:28.947,188.85,395.66,41.11,440.34,9.45,-0.21,199.33,160.67
1996-12-19T07:00:29.280,187.90,397.35,40.02,441.36,9.45,-0.21,199.33,160.67
1996-12-19T07:00:29.614,185.35,398.47,41.15,441.39,9.45,-0.21,199.33,160.67
1996-12-19T07:00:29.947,189.22,395.16,43.42,440.28,9.45,-0.21,199.32,160.68
1996-12-19T07:00:30.280,189.98,392.62,43.81,438.36,9.45,-0.21,199.32,160.68
1996-12-19T07:00:30.614,191.93,393.32,49.53,440.45,9.45,-0.21,199.32,160.68
1996-12-19T07:00:30.947,191.51,392.77,51.98,440.05,9.45,-0.21,199.31,160.69
1996-12-19T07:00:31.280,193.17,393.35,52.25,441.33,9.45,-0.21,199.31,160.69
1996-12-19T07:00:31.614,190.65,392.85,55.18,440.14,9.45,-0.21,199.31,160.69
1996-12-19T07:00:31.947,193.43,393.59,47.76,441.14,9.45,-0.21,199.31,160.69
1996-12-19T07:00:32.280,187.51,393.40,44.00,438.02,9.45,-0.21,199.30,160.70
1996-12-19T07:00:32.614,188.18,395.88,42.21,440.36,9.45,-0.21,199.30,160.70
1996-12-19T07:00:32.947,186.17,394.84,42.40,438.58,9.45,-0.21,199.30,160.70
1996-12-19T07:00:33.280,183.81,396.31,48.82,439.58,9.45,-0.21,199.29,160.71
1996-12-19T07:00:33.614,182.96,396.92,45.53,439.42,9.45,-0.21,199.29,160.71
1996-12-19T07:00:33.947,183.95,400.80,50.79,443.91,9.45,-0.21,199.29,160.71
1996-12-19T07:00:34.280,187.37,400.00,52.26,444.79,9.45,-0.21,199.29,160.71
1996-12-19T07:00:34.614,187.96,397.23,52.71,442.61,9.45,-0.21,199.28,160.72
1996-12-19T07:00:34.947,190.02,400.24,45.30,445.37,9.45,-0.21,199.28,160.72
1996-12-19T07:00:35.280,189.04,398.49,43.52,443.20,9.45,-0.21,199.28,160.72
1996-12-19T07:00:35.614,191.37,397.83,43.55,443.61,9.45,-0.21,199.27,160.73
1996-12-19T07:00:35.947,194.66,396.70,46.13,444.29,9.45,-0.21,199.27,160.73
1996-12-19T07:00:36.280,193.75,396.96,48.73,444.40,9.45,-0.21,199.27,160.73
1996-12-19T07:00:36.614,197.10,400.51,50.17,449.19,9.45,-0.21,199.27,160.73
1996-12-19T07:00:36.947,196.27,398.17,51.89,446.93,9.45,-0.21,199.26,160.74
1996-12-19T07:00:37.280,201.48,395.67,48.85,446.69,9.45,-0.21,199.26,160.74
1996-12-19T07:00:37.614,202.05,398.54,42.82,448.88,9.45,-0.21,199.26,160.74
1996-12-19T07:00:37.947,199.98,397.65,43.24,447.20,9.45,-0.21,199.25,160.75
1996-12-19T07:00:38.280,200.36,397.86,45.32,447.77,9.45,-0.21,199.25,160.75
1996-12-19T07:00:38.614,197.39,399.92,47.76,448.54,9.45,-0.21,199.25,160.75
1996-12-19T07:00:38.947,197.24,399.33,47.34,447.89,9.45,-0.21,199.25,160.75
1996-12-19T07:00:39.280,198.46,401.41,46.19,450.17,9.45,-0.21,199.24,160.76
1996-12-19T07:00:39.614,198.93,400.24,43.43,449.05,9.45,-0.21,199.24,160.76
1996-12-19T07:00:39.947,198.75,396.32,39.45,445.12,9.45,-0.21,199.24,160.76
1996-12-19T07:00:40.280,196.93,399.85,42.73,447.75,9.45,-0.21,199.24,160.76
1996-12-19T07:00:40.614,197.37,398.34,41.82,446.52,9.45,-0.21,199.23,160.77
1996-12-19T07:00:40.947,202.32,396.13,42.31,446.81,9.45,-0.21,199.23,160.77
1996-12-19T07:00:41.280,204.12,392.68,35.16,443.96,9.45,-0.21,199.23,160.77
1996-12-19T07:00:41.614,203.61,394.44,35.68,445.32,9.45,-0.21,199.22,160.78
1996-12-19T07:00:41.947,201.05,392.76,38.02,442.86,9.45,-0.21,199.22,160.78
1996-12-19T07:00:42.280,195.36,396.14,47.33,444.22,9.45,-0.21,199.22,160.78
1996-12-19T07:00:42.614,193.59,396.25,53.59,444.25,9.45,-0.21,199.22,160.78
1996-12-19T07:00:42.947,195.04,395.99,51.49,444.41,9.45,-0.21,199.21,160.79
1996-12-19T07:00:43.280,196.69,394.10,52.67,443.60,9.45,-0.21,199.21,160.79
1996-12-19T07:00:43.614,196.07,393.87,48.53,442.64,9.45,-0.21,199.21,160.79
1996-12-19T07:00:43.947,196.52,393.94,42.79,442.31,9.45,-0.21,199.20,160.80
1996-12-19T07:00:44.280,197.53,390.88,42.33,440.00,9.45,-0.21,199.20,160.80
1996-12-19T07:00:44.614,192.03,391.16,41.53,437.73,9.45,-0.21,199.20,160.80
1996-12-19T07:00:44.947,189.18,391.35,41.50,436.66,9.45,-0.21,199.20,160.80
1996-12-19T07:00:45.280,190.82,391.67,41.00,437.60,9.45,-0.21,199.19,160.81
1996-12-19T07:00:45.614,195.32,391.29,40.17,439.17,9.45,-0.21,199.19,160.81
1996-12-19T07:00:45.947,194.23,393.15,39.77,440.32,9.45,-0.21,199.19,160.81
1996-12-19T07:00:46.280,195.71,391.18,36.22,438.91,9.45,-0.21,199.18,160.82
1996-12-19T07:00:46.614,196.07,391.11,34.42,438.85,9.45,-0.21,199.18,160.82
1996-12-19T07:00:46.947,194.76,395.28,30.37,441.70,9.45,-0.21,199.18,160.82
1996-12-19T07:00:47.280,193.33,396.45,36.15,442.56,9.45,-0.21,199.18,160.82
1996-12-19T07:00:47.614,193.01,395.58,40.82,442.04,9.45,-0.21,199.17,160.83
1996-12-19T07:00:47.947,194.42,395.84,47.19,443.53,9.45,-0.21,199.17,160.83
1996-12-19T07:00:48.280,192.27,397.02,48.95,443.83,9.45,-0.21,199.17,160.83
1996-12-19T07:00:48.614,196.25,396.60,50.34,445.36,9.45,-0.21,199.16,160.84
1996-12-19T07:00:48.947,196.10,398.62,50.21,447.07,9.45,-0.21,199.16,160.84
1996-12-19T07:00:49.280,194.75,398.25,49.34,446.05,9.45,-0.21,199.16,160.84
1996-12-19T07:00:49.614,193.91,399.20,54.21,447.10,9.45,-0.21,199.16,160.84
1996-12-19T07:00:49.947,194.36,399.31,57.76,447.84,9.45,-0.21,199.15,160.85
1996-12-19T07:00:50.280,196.39,396.39,58.01,446.16,9.45,-0.21,199.15,160.85
1996-12-19T07:00:50.614,194.01,399.79,55.38,447.82,9.45,-0.21,199.15,160.85
1996-12-19T07:00:50.947,192.65,397.39,50.98,444.56,9.45,-0.21,199.14,160.86
1996-12-19T07:00:51.280,195.00,397.53,45.18,445.08,9.45,-0.21,199.14,160.86
1996-12-19T07:00:51.614,196.48,398.26,43.03,446.17,9.45,-0.21,199.14,160.86
1996-12-19T07:00:51.947,197.56,398.93,41.56,447.11,9.45,-0.21,199.14,160.86
1996-12-19T07:00:52.280,197.40,397.76,46.33,446.46,9.45,-0.21,199.13,160.87
1996-12-19T07:00:52.614,194.97,398.17,45.45,445.67,9.45,-0.21,199.13,160.87
1996-12-19T07:00:52.947,195.81,398.57,44.77,446.32,9.45,-0.21,199.13,160.87
1996-12-19T07:00:53.280,195.20,399.57,44.16,446.89,9.45,-0.21,199.12,160.88
1996-12-19T07:00:53.614,193.63,398.78,44.76,445.56,9.45,-0.21,199.12,160.88
1996-12-19T07:00:53.947,195.56,400.03,45.08,447.55,9.45,-0.21,199.12,160.88
1996-12-19T07:00:54.280,191.95,397.57,45.00,443.77,9.45,-0.21,199.12,160.88
1996-12-19T07:00:54.614,191.27,399.45,47.51,445.42,9.45,-0.21,199.11,160.89
1996-12-19T07:00:54.947,191.42,400.17,50.00,446.40,9.45,-0.21,199.11,160.89
1996-12-19T07:00:55.280,192.02,400.78,49.78,447.19,9.45,-0.21,199.11,160.89
1996-12-19T07:00:55.614,191.30,397.57,53.33,444.41,9.45,-0.21,199.10,160.90
1996-12-19T07:00:55.947,188.87,401.36,52.38,446.66,9.45,-0.21,199.10,160.90
1996-12-19T07:00:56.280,187.27,400.36,53.53,445.22,9.45,-0.21,199.10,160.90
1996-12-19T07:00:56.614,187.44,402.18,49.46,446.46,9.45,-0.21,199.10,160.90
1996-12-19T07:00:56.947,190.15,401.18,44.15,446.15,9.45,-0.21,199.09,160.91
1996-12-19T07:00:57.280,192.13,395.63,41.56,441.78,9.45,-0.21,199.09,160.91
1996-12-19T07:00:57.614,195.40,394.60,42.29,442.36,9.45,-0.21,199.09,160.91
1996-12-19T07:00:57.947,193.77,394.19,41.50,441.19,9.45,-0.21,199.08,160.92
1996-12-19T07:00:58.280,199.62,393.46,43.45,443.34,9.45,-0.21,199.08,160.92
1996-12-19T07:00:58.614,198.40,396.52,37.61,444.97,9.45,-0.21,199.08,160.92
1996-12-19T07:00:58.947,198.51,397.66,35.70,445.88,9.45,-0.21,199.08,160.92
1996-12-19T07:00:59.280,200.70,394.49,38.87,444.31,9.45,-0.21,199.07,160.93
1996-12-19T07:00:59.614,199.56,396.93,42.20,446.28,9.45,-0.21,199.07,160.93
1996-12-19T07:00:59.947,195.34,395.63,46.76,443.70,9.45,-0.21,199.07,160.93
1996-12-19T07:01:00.280,193.86,392.70,49.20,440.70,9.45,-0.21,199.06,160.94
1996-12-19T07:01:00.614,197.10,394.02,45.38,442.90,9.45,-0.21,199.06,160.94
1996-12-19T07:01:00.947,197.21,392.54,40.57,441.16,9.45,-0.21,199.06,160.94
